Source path,Class name,Method name,Pattern type,Exception types,Handling strategy,Logging framework,Log level
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupResetClauseContext,reportGroupResetClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupResetClauseContext,reportGroupResetClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupSignClauseContext,reportGroupSignClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupSignClauseContext,reportGroupSignClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupSourceClauseContext,reportGroupSourceClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupSourceClauseContext,reportGroupSourceClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupSumClauseContext,reportGroupSumClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupSumClauseContext,reportGroupSumClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupTypeClauseContext,reportGroupTypeClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupTypeClauseContext,reportGroupTypeClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupTypeReportHeadingContext,reportGroupTypeReportHeading,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupTypeReportHeadingContext,reportGroupTypeReportHeading,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupTypePageHeadingContext,reportGroupTypePageHeading,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupTypePageHeadingContext,reportGroupTypePageHeading,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupTypeControlHeadingContext,reportGroupTypeControlHeading,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupTypeControlHeadingContext,reportGroupTypeControlHeading,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupTypeDetailContext,reportGroupTypeDetail,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupTypeDetailContext,reportGroupTypeDetail,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupTypeControlFootingContext,reportGroupTypeControlFooting,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupTypeControlFootingContext,reportGroupTypeControlFooting,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupUsageClauseContext,reportGroupUsageClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupUsageClauseContext,reportGroupUsageClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupTypePageFootingContext,reportGroupTypePageFooting,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupTypePageFootingContext,reportGroupTypePageFooting,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupTypeReportFootingContext,reportGroupTypeReportFooting,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupTypeReportFootingContext,reportGroupTypeReportFooting,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupValueClauseContext,reportGroupValueClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ReportGroupValueClauseContext,reportGroupValueClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ProgramLibrarySectionContext,programLibrarySection,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$ProgramLibrarySectionContext,programLibrarySection,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryDescriptionEntryContext,libraryDescriptionEntry,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryDescriptionEntryContext,libraryDescriptionEntry,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryDescriptionEntryFormat1Context,libraryDescriptionEntryFormat1,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryDescriptionEntryFormat1Context,libraryDescriptionEntryFormat1,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryDescriptionEntryFormat2Context,libraryDescriptionEntryFormat2,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryDescriptionEntryFormat2Context,libraryDescriptionEntryFormat2,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryAttributeClauseFormat1Context,libraryAttributeClauseFormat1,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryAttributeClauseFormat1Context,libraryAttributeClauseFormat1,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryAttributeClauseFormat2Context,libraryAttributeClauseFormat2,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryAttributeClauseFormat2Context,libraryAttributeClauseFormat2,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryAttributeFunctionContext,libraryAttributeFunction,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryAttributeFunctionContext,libraryAttributeFunction,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryAttributeParameterContext,libraryAttributeParameter,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryAttributeParameterContext,libraryAttributeParameter,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryAttributeTitleContext,libraryAttributeTitle,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryAttributeTitleContext,libraryAttributeTitle,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryEntryProcedureClauseFormat1Context,libraryEntryProcedureClauseFormat1,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryEntryProcedureClauseFormat1Context,libraryEntryProcedureClauseFormat1,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryEntryProcedureClauseFormat2Context,libraryEntryProcedureClauseFormat2,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryEntryProcedureClauseFormat2Context,libraryEntryProcedureClauseFormat2,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryEntryProcedureForClauseContext,libraryEntryProcedureForClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryEntryProcedureForClauseContext,libraryEntryProcedureForClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryEntryProcedureGivingClauseContext,libraryEntryProcedureGivingClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryEntryProcedureGivingClauseContext,libraryEntryProcedureGivingClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryEntryProcedureUsingClauseContext,libraryEntryProcedureUsingClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryEntryProcedureUsingClauseContext,libraryEntryProcedureUsingClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryEntryProcedureUsingNameContext,libraryEntryProcedureUsingName,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryEntryProcedureUsingNameContext,libraryEntryProcedureUsingName,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryEntryProcedureWithClauseContext,libraryEntryProcedureWithClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryEntryProcedureWithClauseContext,libraryEntryProcedureWithClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryEntryProcedureWithNameContext,libraryEntryProcedureWithName,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryEntryProcedureWithNameContext,libraryEntryProcedureWithName,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryIsCommonClauseContext,libraryIsCommonClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryIsCommonClauseContext,libraryIsCommonClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryIsGlobalClauseContext,libraryIsGlobalClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$LibraryIsGlobalClauseContext,libraryIsGlobalClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataDescriptionEntryContext,dataDescriptionEntry,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataDescriptionEntryContext,dataDescriptionEntry,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataDescriptionEntryFormat1Context,dataDescriptionEntryFormat1,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataDescriptionEntryFormat1Context,dataDescriptionEntryFormat1,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataDescriptionEntryFormat1ClauseContext,dataDescriptionEntryFormat1Clause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataDescriptionEntryFormat1ClauseContext,dataDescriptionEntryFormat1Clause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataDescriptionEntryFormat2Context,dataDescriptionEntryFormat2,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataDescriptionEntryFormat2Context,dataDescriptionEntryFormat2,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataDescriptionEntryFormat3Context,dataDescriptionEntryFormat3,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataDescriptionEntryFormat3Context,dataDescriptionEntryFormat3,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataDescriptionEntryExecSqlContext,dataDescriptionEntryExecSql,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataDescriptionEntryExecSqlContext,dataDescriptionEntryExecSql,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataAlignedClauseContext,dataAlignedClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataAlignedClauseContext,dataAlignedClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataBlankWhenZeroClauseContext,dataBlankWhenZeroClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataBlankWhenZeroClauseContext,dataBlankWhenZeroClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataCommonOwnLocalClauseContext,dataCommonOwnLocalClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataCommonOwnLocalClauseContext,dataCommonOwnLocalClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataExternalClauseContext,dataExternalClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataExternalClauseContext,dataExternalClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataGlobalClauseContext,dataGlobalClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataGlobalClauseContext,dataGlobalClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataIntegerStringClauseContext,dataIntegerStringClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataIntegerStringClauseContext,dataIntegerStringClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataJustifiedClauseContext,dataJustifiedClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataJustifiedClauseContext,dataJustifiedClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataOccursClauseContext,dataOccursClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataOccursClauseContext,dataOccursClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataOccursToContext,dataOccursTo,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataOccursToContext,dataOccursTo,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataOccursDependingContext,dataOccursDepending,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataOccursDependingContext,dataOccursDepending,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataOccursSortContext,dataOccursSort,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataOccursSortContext,dataOccursSort,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataOccursIndexedContext,dataOccursIndexed,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataOccursIndexedContext,dataOccursIndexed,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataPictureClauseContext,dataPictureClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataPictureClauseContext,dataPictureClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$PictureStringContext,pictureString,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$PictureStringContext,pictureString,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$PictureContext,picture,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$PictureContext,picture,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$PictureCharsContext,pictureChars,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$PictureCharsContext,pictureChars,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$PictureCardinalityContext,pictureCardinality,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$PictureCardinalityContext,pictureCardinality,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataReceivedByClauseContext,dataReceivedByClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataReceivedByClauseContext,dataReceivedByClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataRecordAreaClauseContext,dataRecordAreaClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataRecordAreaClauseContext,dataRecordAreaClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataRedefinesClauseContext,dataRedefinesClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataRedefinesClauseContext,dataRedefinesClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataRenamesClauseContext,dataRenamesClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataRenamesClauseContext,dataRenamesClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataSignClauseContext,dataSignClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataSignClauseContext,dataSignClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataSynchronizedClauseContext,dataSynchronizedClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataSynchronizedClauseContext,dataSynchronizedClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataThreadLocalClauseContext,dataThreadLocalClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataThreadLocalClauseContext,dataThreadLocalClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataTypeClauseContext,dataTypeClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataTypeClauseContext,dataTypeClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataTypeDefClauseContext,dataTypeDefClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataTypeDefClauseContext,dataTypeDefClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataUsageClauseContext,dataUsageClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataUsageClauseContext,dataUsageClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataUsingClauseContext,dataUsingClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataUsingClauseContext,dataUsingClause,try-catch,RecognitionException,custom,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataValueClauseContext,dataValueClause,throws-declaration,RecognitionException,propagate,,
src/main/java/org/openrewrite/cobol/internal/grammar/CobolParser.java,org.openrewrite.cobol.internal.grammar.CobolParser$DataValueClauseContext,dataValueClause,try-catch,RecognitionException,custom,,
