Source path,Class name,Line count,Method count,Field count,WMC,LCOM4,TCC,CBO,Maintainability index
src/main/java/org/openrewrite/mainframe/cobol/PreprocessorAssertions.java,org.openrewrite.mainframe.cobol.PreprocessorAssertions,99,11,0,12,2,0.0,22,65.28920000167581
src/main/java/org/openrewrite/mainframe/cobol/cleanup/RemoveWithDebuggingMode.java,org.openrewrite.mainframe.cobol.cleanup.RemoveWithDebuggingMode,83,3,4,27,3,0.0,13,46.63158318519597
src/main/java/org/openrewrite/mainframe/cobol/format/RemoveWords.java,org.openrewrite.mainframe.cobol.format.RemoveWords,47,2,1,11,1,1.0,14,50.3716403273664
src/main/java/org/openrewrite/mainframe/cobol/format/ShiftSequenceAreas.java,org.openrewrite.mainframe.cobol.format.ShiftSequenceAreas,40,2,4,5,1,1.0,5,56.02910679943859
src/main/java/org/openrewrite/mainframe/cobol/internal/CobolDialect.java,org.openrewrite.mainframe.cobol.internal.CobolDialect,47,5,0,5,5,0.0,2,75.10065428230406
src/main/java/org/openrewrite/mainframe/cobol/internal/CobolParserVisitor.java,org.openrewrite.mainframe.cobol.internal.CobolParserVisitor,6592,544,41,776,226,0.001618188711948868,639,60.91203793086656
src/main/java/org/openrewrite/mainframe/cobol/internal/CobolPreprocessorOutputSourcePrinter.java,org.openrewrite.mainframe.cobol.internal.CobolPreprocessorOutputSourcePrinter,843,45,47,162,3,0.07777777777777778,26,54.366015885251635
src/main/java/org/openrewrite/mainframe/cobol/internal/CobolPreprocessorParserVisitor.java,org.openrewrite.mainframe.cobol.internal.CobolPreprocessorParserVisitor,1261,55,11,180,27,0.035016835016835016,67,51.350790505478294
src/main/java/org/openrewrite/mainframe/cobol/internal/CobolPreprocessorPrinter.java,org.openrewrite.mainframe.cobol.internal.CobolPreprocessorPrinter,69,5,2,12,2,0.6,7,60.29306492624581
src/main/java/org/openrewrite/mainframe/cobol/internal/CobolPreprocessorSourcePrinter.java,org.openrewrite.mainframe.cobol.internal.CobolPreprocessorSourcePrinter,368,31,5,59,2,0.004301075268817204,19,60.42816775683684
src/main/java/org/openrewrite/mainframe/cobol/internal/CobolPrinter.java,org.openrewrite.mainframe.cobol.internal.CobolPrinter,62,2,3,21,1,1.0,9,46.55749853166637
src/main/java/org/openrewrite/mainframe/cobol/internal/CobolSourcePrinter.java,org.openrewrite.mainframe.cobol.internal.CobolSourcePrinter,4489,459,4,497,1,1.9027504257404078E-5,23,63.60212134189208
src/main/java/org/openrewrite/mainframe/cobol/internal/HpTandem.java,org.openrewrite.mainframe.cobol.internal.HpTandem,31,4,4,4,2,0.3333333333333333,3,71.57174910758593
src/main/java/org/openrewrite/mainframe/cobol/internal/IbmAnsi85.java,org.openrewrite.mainframe.cobol.internal.IbmAnsi85,30,4,4,4,2,0.3333333333333333,3,70.15962497679759
src/main/java/org/openrewrite/mainframe/cobol/internal/grammar/CobolBaseListener.java,org.openrewrite.mainframe.cobol.internal.grammar.CobolBaseListener,7270,1210,0,1210,1210,0.0,1,82.87789351030655
src/main/java/org/openrewrite/mainframe/cobol/internal/grammar/CobolBaseVisitor.java,org.openrewrite.mainframe.cobol.internal.grammar.CobolBaseVisitor,4233,603,0,603,603,0.0,2,75.08021606655339
src/main/java/org/openrewrite/mainframe/cobol/internal/grammar/CobolLexer.java,org.openrewrite.mainframe.cobol.internal.grammar.CobolLexer,4386,12,589,12,12,0.0,2,22.113833501856735
src/main/java/org/openrewrite/mainframe/cobol/internal/grammar/CobolListener.java,org.openrewrite.mainframe.cobol.internal.grammar.CobolListener,6037,1206,0,1206,1206,0.0,1,84.60719927225112
src/main/java/org/openrewrite/mainframe/cobol/internal/grammar/CobolParser.java,org.openrewrite.mainframe.cobol.internal.grammar.CobolParser,57468,613,1190,7936,11,0.07209267611340349,611,35.08525202082138
src/main/java/org/openrewrite/mainframe/cobol/internal/grammar/CobolPreprocessorBaseListener.java,org.openrewrite.mainframe.cobol.internal.grammar.CobolPreprocessorBaseListener,442,72,0,72,72,0.0,1,82.67413511017625
src/main/java/org/openrewrite/mainframe/cobol/internal/grammar/CobolPreprocessorBaseVisitor.java,org.openrewrite.mainframe.cobol.internal.grammar.CobolPreprocessorBaseVisitor,250,34,0,34,34,0.0,2,74.6410980191101
src/main/java/org/openrewrite/mainframe/cobol/internal/grammar/CobolPreprocessorLexer.java,org.openrewrite.mainframe.cobol.internal.grammar.CobolPreprocessorLexer,1907,12,310,12,12,0.0,2,32.328302238557235
src/main/java/org/openrewrite/mainframe/cobol/internal/grammar/CobolPreprocessorListener.java,org.openrewrite.mainframe.cobol.internal.grammar.CobolPreprocessorListener,347,68,0,68,68,0.0,1,84.42512478872153
src/main/java/org/openrewrite/mainframe/cobol/internal/grammar/CobolPreprocessorParser.java,org.openrewrite.mainframe.cobol.internal.grammar.CobolPreprocessorParser,9656,44,342,4081,11,0.2357293868921776,42,12.589696231223211
src/main/java/org/openrewrite/mainframe/cobol/internal/grammar/CobolPreprocessorVisitor.java,org.openrewrite.mainframe.cobol.internal.grammar.CobolPreprocessorVisitor,214,34,0,34,34,0.0,1,82.43756085112737
src/main/java/org/openrewrite/mainframe/cobol/internal/grammar/CobolVisitor.java,org.openrewrite.mainframe.cobol.internal.grammar.CobolVisitor,3628,603,0,603,603,0.0,1,82.86478493858067
src/main/java/org/openrewrite/mainframe/cobol/marker/CopiedStatement.java,org.openrewrite.mainframe.cobol.marker.CopiedStatement,13,1,2,2,1,1.0,0,67.42117076398337
src/main/java/org/openrewrite/mainframe/cobol/markers/CopiedStatement.java,org.openrewrite.mainframe.cobol.markers.CopiedStatement,14,1,2,2,1,1.0,0,66.71909523831654
src/main/java/org/openrewrite/mainframe/cobol/search/FindCopybook.java,org.openrewrite.mainframe.cobol.search.FindCopybook,131,2,5,16,2,0.0,5,36.87483170841632
src/main/java/org/openrewrite/mainframe/cobol/search/FindIndicators.java,org.openrewrite.mainframe.cobol.search.FindIndicators,36,2,4,6,2,0.0,10,54.12519248549101
src/main/java/org/openrewrite/mainframe/cobol/search/FindReference.java,org.openrewrite.mainframe.cobol.search.FindReference,99,4,5,23,3,0.16666666666666666,12,49.93356101479063
src/main/java/org/openrewrite/mainframe/cobol/search/FindRelationships.java,org.openrewrite.mainframe.cobol.search.FindRelationships,460,16,3,148,8,0.23333333333333334,43,45.41034701098838
src/main/java/org/openrewrite/mainframe/cobol/search/FindWord.java,org.openrewrite.mainframe.cobol.search.FindWord,92,1,5,1,1,1.0,1,48.69086468112584
src/main/java/org/openrewrite/mainframe/cobol/search/FindWords.java,org.openrewrite.mainframe.cobol.search.FindWords,17,2,0,2,2,0.0,6,65.29505004697936
src/main/java/org/openrewrite/mainframe/cobol/search/UsesCopybook.java,org.openrewrite.mainframe.cobol.search.UsesCopybook,50,1,1,2,1,1.0,3,50.07518673406835
src/main/java/org/openrewrite/mainframe/cobol/table/CobolRelationships.java,org.openrewrite.mainframe.cobol.table.CobolRelationships,85,1,0,1,1,1.0,1,50.3213469809789
src/main/java/org/openrewrite/mainframe/cobol/table/CopybookSource.java,org.openrewrite.mainframe.cobol.table.CopybookSource,37,1,0,1,1,1.0,1,58.20092602794188
src/main/java/org/openrewrite/mainframe/cobol/table/IndicatorSearchResult.java,org.openrewrite.mainframe.cobol.table.IndicatorSearchResult,23,1,0,1,1,1.0,1,62.704939996821544
src/main/java/org/openrewrite/mainframe/cobol/table/ReferenceSearchResult.java,org.openrewrite.mainframe.cobol.table.ReferenceSearchResult,29,1,0,1,1,1.0,1,60.50892470575215
src/main/java/org/openrewrite/mainframe/cobol/table/WordSearchResult.java,org.openrewrite.mainframe.cobol.table.WordSearchResult,19,1,0,1,1,1.0,1,64.51493697667878
